B	27	16	16:24:06	Nov-13-2019
B	27	17	16:24:07	Nov-13-2019
B	27	15	16:24:07	Nov-13-2019
B	27	16	16:24:08	Nov-13-2019
B	27	16	16:24:08	Nov-13-2019
A	28	15	16:24:08	Nov-13-2019
B	27	16	16:24:09	Nov-13-2019
B	27	16	16:24:09	Nov-13-2019
B	27	16	16:24:10	Nov-13-2019
B	27	17	16:24:10	Nov-13-2019
B	27	16	16:24:10	Nov-13-2019
B	27	16	16:24:11	Nov-13-2019
B	27	16	16:24:11	Nov-13-2019
B	27	16	16:24:12	Nov-13-2019
B	27	16	16:24:12	Nov-13-2019
B	27	15	16:24:12	Nov-13-2019
B	27	16	16:24:13	Nov-13-2019
B	27	16	16:24:13	Nov-13-2019
B	27	16	16:24:14	Nov-13-2019
B	27	15	16:24:14	Nov-13-2019
B	27	16	16:24:14	Nov-13-2019
B	27	16	16:24:15	Nov-13-2019
B	27	16	16:24:15	Nov-13-2019
B	27	15	16:24:16	Nov-13-2019
B	27	16	16:24:16	Nov-13-2019
B	27	16	16:24:16	Nov-13-2019
B	27	16	16:24:17	Nov-13-2019
A	28	14	16:24:17	Nov-13-2019
B	27	16	16:24:18	Nov-13-2019
A	28	15	16:24:18	Nov-13-2019
A	28	15	16:24:18	Nov-13-2019
B	27	16	16:24:19	Nov-13-2019
A	28	14	16:24:19	Nov-13-2019
B	27	16	16:24:20	Nov-13-2019
A	28	15	16:24:20	Nov-13-2019
B	27	15	16:24:21	Nov-13-2019
A	28	14	16:24:21	Nov-13-2019
B	27	16	16:24:21	Nov-13-2019
A	28	15	16:24:22	Nov-13-2019
B	27	16	16:24:22	Nov-13-2019
A	28	14	16:24:23	Nov-13-2019
B	27	16	16:24:23	Nov-13-2019
B	27	17	16:24:23	Nov-13-2019
B	27	16	16:24:24	Nov-13-2019
B	27	15	16:24:24	Nov-13-2019
B	27	16	16:24:25	Nov-13-2019
B	27	17	16:24:25	Nov-13-2019
B	27	15	16:24:25	Nov-13-2019
B	27	15	16:24:26	Nov-13-2019
B	27	16	16:24:26	Nov-13-2019
B	27	17	16:24:27	Nov-13-2019
B	27	15	16:24:27	Nov-13-2019
B	27	15	16:24:27	Nov-13-2019
B	27	16	16:24:28	Nov-13-2019
B	27	16	16:24:28	Nov-13-2019
B	27	15	16:24:29	Nov-13-2019
B	27	15	16:24:29	Nov-13-2019
B	27	16	16:24:29	Nov-13-2019
A	28	15	16:24:30	Nov-13-2019
B	27	15	16:24:30	Nov-13-2019
A	28	14	16:24:31	Nov-13-2019
B	27	16	16:24:31	Nov-13-2019
B	27	17	16:24:31	Nov-13-2019
B	27	15	16:24:32	Nov-13-2019
B	27	16	16:24:32	Nov-13-2019
A	28	15	16:24:33	Nov-13-2019
B	27	17	16:24:33	Nov-13-2019
B	27	15	16:24:33	Nov-13-2019
B	27	15	16:24:34	Nov-13-2019
B	27	16	16:24:34	Nov-13-2019
B	27	17	16:24:35	Nov-13-2019
B	27	15	16:24:35	Nov-13-2019
B	27	16	16:24:36	Nov-13-2019
B	27	16	16:24:36	Nov-13-2019
B	27	17	16:24:36	Nov-13-2019
B	27	15	16:24:37	Nov-13-2019
A	28	14	16:24:37	Nov-13-2019
B	27	16	16:24:38	Nov-13-2019
A	28	15	16:24:38	Nov-13-2019
B	27	15	16:24:38	Nov-13-2019
B	27	16	16:24:39	Nov-13-2019
B	27	16	16:24:39	Nov-13-2019
B	27	17	16:24:40	Nov-13-2019
B	27	15	16:24:40	Nov-13-2019
B	27	16	16:24:40	Nov-13-2019
A	28	15	16:24:41	Nov-13-2019
B	27	17	16:24:41	Nov-13-2019
A	28	15	16:24:42	Nov-13-2019
B	27	16	16:24:42	Nov-13-2019
A	28	15	16:24:42	Nov-13-2019
B	27	17	16:24:43	Nov-13-2019
A	28	15	16:24:43	Nov-13-2019
B	27	15	16:24:44	Nov-13-2019
B	27	16	16:24:44	Nov-13-2019
B	27	17	16:24:44	Nov-13-2019
A	28	15	16:24:45	Nov-13-2019
B	27	15	16:24:45	Nov-13-2019
A	28	15	16:24:46	Nov-13-2019
B	27	16	16:24:46	Nov-13-2019
A	28	15	16:24:46	Nov-13-2019
B	27	15	16:24:47	Nov-13-2019
B	27	16	16:24:47	Nov-13-2019
B	27	16	16:24:48	Nov-13-2019
B	27	17	16:24:48	Nov-13-2019
B	27	16	16:24:48	Nov-13-2019
B	27	16	16:24:49	Nov-13-2019
B	27	16	16:24:49	Nov-13-2019
B	27	17	16:24:50	Nov-13-2019
B	27	16	16:24:50	Nov-13-2019
B	27	15	16:24:51	Nov-13-2019
B	27	16	16:24:51	Nov-13-2019
B	27	16	16:24:51	Nov-13-2019
A	28	15	16:24:52	Nov-13-2019
B	27	15	16:24:52	Nov-13-2019
B	27	16	16:24:53	Nov-13-2019
B	27	17	16:24:53	Nov-13-2019
B	27	17	16:24:53	Nov-13-2019
B	27	15	16:24:54	Nov-13-2019
A	28	14	16:24:54	Nov-13-2019
B	27	16	16:24:55	Nov-13-2019
A	28	15	16:24:55	Nov-13-2019
A	28	14	16:24:55	Nov-13-2019
B	27	16	16:24:56	Nov-13-2019
B	27	16	16:24:56	Nov-13-2019
A	28	15	16:24:57	Nov-13-2019
B	27	15	16:24:57	Nov-13-2019
A	28	14	16:24:57	Nov-13-2019
B	27	16	16:24:58	Nov-13-2019
A	28	15	16:24:58	Nov-13-2019
B	27	16	16:24:59	Nov-13-2019
A	28	14	16:24:59	Nov-13-2019
B	27	16	16:24:59	Nov-13-2019
A	28	15	16:25:00	Nov-13-2019
B	27	16	16:25:00	Nov-13-2019
A	28	14	16:25:01	Nov-13-2019
B	27	16	16:25:01	Nov-13-2019
B	27	16	16:25:01	Nov-13-2019
B	27	16	16:25:02	Nov-13-2019
A	28	14	16:25:02	Nov-13-2019
B	27	16	16:25:03	Nov-13-2019
A	28	15	16:25:03	Nov-13-2019
B	27	17	16:25:03	Nov-13-2019
A	28	14	16:25:04	Nov-13-2019
B	27	16	16:25:04	Nov-13-2019
A	28	14	16:25:05	Nov-13-2019
B	27	16	16:25:05	Nov-13-2019
